DATE,ID,INDUSTRY,RGDP10
1973Q3,7,,
1973Q3,8,,
1973Q3,15,,
1973Q3,27,,
1973Q3,31,,
1973Q3,32,,
1973Q3,34,,
1973Q3,38,,
1973Q3,46,,
1973Q3,48,,
1973Q3,49,,
1973Q3,50,,
1973Q3,51,,
1973Q3,52,,
1973Q3,56,,
1973Q3,59,,
1973Q3,64,,
1973Q3,65,,
1973Q3,66,,
1973Q3,68,,
1973Q3,69,,
1973Q3,77,,
1973Q3,81,,
1973Q3,82,,
1973Q3,86,,
1973Q3,87,,
1973Q3,88,,
1973Q3,93,,
1973Q3,98,,
1973Q3,99,,
1973Q3,102,,
1973Q3,108,,
1973Q3,112,,
1973Q3,115,,
1973Q3,117,,
1973Q3,119,,
1973Q3,122,,
1973Q3,125,,
1973Q3,127,,
1973Q3,138,,
1973Q3,142,,
1973Q3,144,,
1973Q3,158,,
1973Q3,159,,
1973Q4,7,,
1973Q4,8,,
1973Q4,14,,
1973Q4,15,,
1973Q4,22,,
1973Q4,26,,
1973Q4,27,,
1973Q4,31,,
1973Q4,32,,
1973Q4,34,,
1973Q4,38,,
1973Q4,39,,
1973Q4,42,,
1973Q4,46,,
1973Q4,48,,
1973Q4,49,,
1973Q4,50,,
1973Q4,51,,
1973Q4,54,,
1973Q4,55,,
1973Q4,57,,
1973Q4,65,,
1973Q4,66,,
1973Q4,69,,
1973Q4,73,,
1973Q4,75,,
1973Q4,78,,
1973Q4,81,,
1973Q4,82,,
1973Q4,86,,
1973Q4,89,,
1973Q4,93,,
1973Q4,95,,
1973Q4,98,,
1973Q4,99,,
1973Q4,102,,
1973Q4,103,,
1973Q4,109,,
1973Q4,111,,
1973Q4,115,,
1973Q4,117,,
1973Q4,118,,
1973Q4,119,,
1973Q4,120,,
1973Q4,122,,
1973Q4,124,,
1973Q4,127,,
1973Q4,133,,
1973Q4,144,,
1973Q4,145,,
1973Q4,148,,
1973Q4,158,,
1973Q4,159,,
1973Q4,160,,
1973Q4,161,,
1973Q4,162,,
1973Q4,163,,
1973Q4,164,,
1973Q4,165,,
1974Q1,1,,
1974Q1,7,,
1974Q1,8,,
1974Q1,14,,
1974Q1,15,,
1974Q1,18,,
1974Q1,22,,
1974Q1,26,,
1974Q1,27,,
1974Q1,31,,
1974Q1,32,,
1974Q1,34,,
1974Q1,38,,
1974Q1,39,,
1974Q1,40,,
1974Q1,42,,
1974Q1,43,,
1974Q1,44,,
1974Q1,46,,
1974Q1,47,,
1974Q1,48,,
1974Q1,49,,
1974Q1,51,,
1974Q1,52,,
1974Q1,54,,
1974Q1,57,,
1974Q1,59,,
1974Q1,60,,
1974Q1,64,,
1974Q1,65,,
1974Q1,68,,
1974Q1,70,,
1974Q1,72,,
1974Q1,73,,
1974Q1,74,,
1974Q1,75,,
1974Q1,77,,
1974Q1,81,,
1974Q1,82,,
1974Q1,86,,
1974Q1,87,,
1974Q1,89,,
1974Q1,91,,
1974Q1,93,,
1974Q1,98,,
1974Q1,102,,
1974Q1,108,,
1974Q1,109,,
1974Q1,115,,
1974Q1,117,,
1974Q1,120,,
1974Q1,122,,
1974Q1,124,,
1974Q1,125,,
1974Q1,127,,
1974Q1,128,,
1974Q1,133,,
1974Q1,134,,
1974Q1,138,,
1974Q1,145,,
1974Q1,148,,
1974Q1,158,,
1974Q1,166,,
1974Q2,1,,
1974Q2,7,,
1974Q2,8,,
1974Q2,15,,
1974Q2,31,,
1974Q2,32,,
1974Q2,34,,
1974Q2,38,,
1974Q2,39,,
1974Q2,40,,
1974Q2,42,,
1974Q2,43,,
1974Q2,44,,
1974Q2,46,,
1974Q2,48,,
1974Q2,49,,
1974Q2,50,,
1974Q2,55,,
1974Q2,57,,
1974Q2,64,,
1974Q2,65,,
1974Q2,69,,
1974Q2,70,,
1974Q2,73,,
1974Q2,74,,
1974Q2,81,,
1974Q2,82,,
1974Q2,89,,
1974Q2,91,,
1974Q2,93,,
1974Q2,95,,
1974Q2,96,,
1974Q2,98,,
1974Q2,101,,
1974Q2,108,,
1974Q2,109,,
1974Q2,112,,
1974Q2,115,,
1974Q2,117,,
1974Q2,118,,
1974Q2,120,,
1974Q2,125,,
1974Q2,127,,
1974Q2,130,,
1974Q2,134,,
1974Q2,144,,
1974Q2,148,,
1974Q2,158,,
1974Q2,159,,
1974Q3,3,,
1974Q3,8,,
1974Q3,15,,
1974Q3,16,,
1974Q3,22,,
1974Q3,31,,
1974Q3,32,,
1974Q3,38,,
1974Q3,39,,
1974Q3,40,,
1974Q3,43,,
1974Q3,44,,
1974Q3,46,,
1974Q3,47,,
1974Q3,48,,
1974Q3,49,,
1974Q3,50,,
1974Q3,51,,
1974Q3,54,,
1974Q3,57,,
1974Q3,59,,
1974Q3,61,,
1974Q3,64,,
1974Q3,65,,
1974Q3,70,,
1974Q3,72,,
1974Q3,73,,
1974Q3,74,,
1974Q3,78,,
1974Q3,81,,
1974Q3,82,,
1974Q3,85,,
1974Q3,86,,
1974Q3,87,,
1974Q3,91,,
1974Q3,93,,
1974Q3,98,,
1974Q3,102,,
1974Q3,108,,
1974Q3,109,,
1974Q3,115,,
1974Q3,117,,
1974Q3,118,,
1974Q3,120,,
1974Q3,125,,
1974Q3,127,,
1974Q3,133,,
1974Q3,138,,
1974Q3,144,,
1974Q3,145,,
1974Q3,147,,
1974Q3,158,,
1974Q3,167,,
1974Q3,168,,
1974Q4,1,,
1974Q4,3,,
1974Q4,7,,
1974Q4,8,,
1974Q4,14,,
1974Q4,31,,
1974Q4,32,,
1974Q4,34,,
1974Q4,38,,
1974Q4,39,,
1974Q4,40,,
1974Q4,43,,
1974Q4,44,,
1974Q4,46,,
1974Q4,48,,
1974Q4,49,,
1974Q4,50,,
1974Q4,54,,
1974Q4,60,,
1974Q4,61,,
1974Q4,64,,
1974Q4,65,,
1974Q4,70,,
1974Q4,73,,
1974Q4,74,,
1974Q4,77,,
1974Q4,78,,
1974Q4,84,,
1974Q4,88,,
1974Q4,89,,
1974Q4,91,,
1974Q4,93,,
1974Q4,98,,
1974Q4,102,,
1974Q4,108,,
1974Q4,109,,
1974Q4,111,,
1974Q4,112,,
1974Q4,115,,
1974Q4,117,,
1974Q4,120,,
1974Q4,124,,
1974Q4,125,,
1974Q4,127,,
1974Q4,128,,
1974Q4,130,,
1974Q4,138,,
1974Q4,142,,
1974Q4,144,,
1974Q4,145,,
1974Q4,147,,
1974Q4,148,,
1974Q4,158,,
1974Q4,169,,
1975Q1,7,,
1975Q1,8,,
1975Q1,14,,
1975Q1,15,,
1975Q1,32,,
1975Q1,34,,
1975Q1,38,,
1975Q1,39,,
1975Q1,40,,
1975Q1,44,,
1975Q1,46,,
1975Q1,47,,
1975Q1,48,,
1975Q1,49,,
1975Q1,54,,
1975Q1,57,,
1975Q1,59,,
1975Q1,60,,
1975Q1,64,,
1975Q1,65,,
1975Q1,70,,
1975Q1,73,,
1975Q1,77,,
1975Q1,82,,
1975Q1,84,,
1975Q1,88,,
1975Q1,91,,
1975Q1,93,,
1975Q1,96,,
1975Q1,98,,
1975Q1,102,,
1975Q1,109,,
1975Q1,111,,
1975Q1,112,,
1975Q1,117,,
1975Q1,120,,
1975Q1,124,,
1975Q1,125,,
1975Q1,128,,
1975Q1,134,,
1975Q1,144,,
1975Q1,145,,
1975Q1,147,,
1975Q1,148,,
1975Q1,158,,
1975Q1,170,,
1975Q2,14,,
1975Q2,15,,
1975Q2,31,,
1975Q2,32,,
1975Q2,34,,
1975Q2,38,,
1975Q2,40,,
1975Q2,43,,
1975Q2,44,,
1975Q2,47,,
1975Q2,48,,
1975Q2,49,,
1975Q2,51,,
1975Q2,54,,
1975Q2,57,,
1975Q2,64,,
1975Q2,65,,
1975Q2,70,,
1975Q2,73,,
1975Q2,82,,
1975Q2,84,,
1975Q2,86,,
1975Q2,87,,
1975Q2,89,,
1975Q2,93,,
1975Q2,95,,
1975Q2,98,,
1975Q2,102,,
1975Q2,103,,
1975Q2,108,,
1975Q2,109,,
1975Q2,112,,
1975Q2,115,,
1975Q2,117,,
1975Q2,118,,
1975Q2,120,,
1975Q2,124,,
1975Q2,125,,
1975Q2,130,,
1975Q2,138,,
1975Q2,144,,
1975Q2,145,,
1975Q2,147,,
1975Q2,148,,
1975Q2,159,,
1975Q2,167,,
1975Q2,170,,
1975Q3,15,,
1975Q3,31,,
1975Q3,34,,
1975Q3,38,,
1975Q3,40,,
1975Q3,43,,
1975Q3,44,,
1975Q3,48,,
1975Q3,49,,
1975Q3,51,,
1975Q3,54,,
1975Q3,57,,
1975Q3,64,,
1975Q3,65,,
1975Q3,70,,
1975Q3,73,,
1975Q3,82,,
1975Q3,84,,
1975Q3,85,,
1975Q3,86,,
1975Q3,87,,
1975Q3,89,,
1975Q3,93,,
1975Q3,96,,
1975Q3,98,,
1975Q3,102,,
1975Q3,108,,
1975Q3,109,,
1975Q3,115,,
1975Q3,118,,
1975Q3,120,,
1975Q3,124,,
1975Q3,125,,
1975Q3,138,,
1975Q3,142,,
1975Q3,144,,
1975Q3,145,,
1975Q3,147,,
1975Q3,148,,
1975Q3,158,,
1975Q4,14,,
1975Q4,15,,
1975Q4,22,,
1975Q4,31,,
1975Q4,32,,
1975Q4,34,,
1975Q4,38,,
1975Q4,39,,
1975Q4,42,,
1975Q4,43,,
1975Q4,44,,
1975Q4,46,,
1975Q4,48,,
1975Q4,49,,
1975Q4,54,,
1975Q4,57,,
1975Q4,61,,
1975Q4,64,,
1975Q4,65,,
1975Q4,67,,
1975Q4,70,,
1975Q4,73,,
1975Q4,82,,
1975Q4,86,,
1975Q4,87,,
1975Q4,93,,
1975Q4,95,,
1975Q4,96,,
1975Q4,98,,
1975Q4,108,,
1975Q4,111,,
1975Q4,112,,
1975Q4,115,,
1975Q4,117,,
1975Q4,118,,
1975Q4,119,,
1975Q4,124,,
1975Q4,125,,
1975Q4,128,,
1975Q4,130,,
1975Q4,134,,
1975Q4,138,,
1975Q4,142,,
1975Q4,147,,
1975Q4,148,,
1975Q4,158,,
1975Q4,159,,
1975Q4,170,,
1976Q1,7,,
1976Q1,8,,
1976Q1,14,,
1976Q1,15,,
1976Q1,31,,
1976Q1,32,,
1976Q1,34,,
1976Q1,36,,
1976Q1,38,,
1976Q1,39,,
1976Q1,42,,
1976Q1,43,,
1976Q1,44,,
1976Q1,46,,
1976Q1,47,,
1976Q1,48,,
1976Q1,49,,
1976Q1,57,,
1976Q1,59,,
1976Q1,64,,
1976Q1,73,,
1976Q1,82,,
1976Q1,87,,
1976Q1,89,,
1976Q1,91,,
1976Q1,93,,
1976Q1,95,,
1976Q1,96,,
1976Q1,98,,
1976Q1,102,,
1976Q1,108,,
1976Q1,109,,
1976Q1,111,,
1976Q1,115,,
1976Q1,117,,
1976Q1,118,,
1976Q1,119,,
1976Q1,120,,
1976Q1,124,,
1976Q1,125,,
1976Q1,130,,
1976Q1,138,,
1976Q1,144,,
1976Q1,145,,
1976Q1,147,,
1976Q1,148,,
1976Q1,158,,
1976Q1,170,,
1976Q2,7,,
1976Q2,8,,
1976Q2,14,,
1976Q2,15,,
1976Q2,21,,
1976Q2,31,,
1976Q2,32,,
1976Q2,34,,
1976Q2,36,,
1976Q2,38,,
1976Q2,42,,
1976Q2,43,,
1976Q2,46,,
1976Q2,48,,
1976Q2,54,,
1976Q2,57,,
1976Q2,65,,
1976Q2,70,,
1976Q2,74,,
1976Q2,77,,
1976Q2,78,,
1976Q2,82,,
1976Q2,84,,
1976Q2,85,,
1976Q2,87,,
1976Q2,89,,
1976Q2,91,,
1976Q2,93,,
1976Q2,95,,
1976Q2,96,,
1976Q2,98,,
1976Q2,102,,
1976Q2,108,,
1976Q2,109,,
1976Q2,111,,
1976Q2,112,,
1976Q2,115,,
1976Q2,117,,
1976Q2,118,,
1976Q2,120,,
1976Q2,124,,
1976Q2,125,,
1976Q2,128,,
1976Q2,133,,
1976Q2,138,,
1976Q2,144,,
1976Q2,145,,
1976Q2,148,,
1976Q2,158,,
1976Q3,7,,
1976Q3,8,,
1976Q3,15,,
1976Q3,22,,
1976Q3,31,,
1976Q3,32,,
1976Q3,34,,
1976Q3,38,,
1976Q3,39,,
1976Q3,47,,
1976Q3,48,,
1976Q3,49,,
1976Q3,59,,
1976Q3,64,,
1976Q3,65,,
1976Q3,77,,
1976Q3,82,,
1976Q3,85,,
1976Q3,87,,
1976Q3,95,,
1976Q3,96,,
1976Q3,98,,
1976Q3,101,,
1976Q3,108,,
1976Q3,109,,
1976Q3,115,,
1976Q3,117,,
1976Q3,118,,
1976Q3,124,,
1976Q3,125,,
1976Q3,130,,
1976Q3,133,,
1976Q3,138,,
1976Q3,144,,
1976Q3,145,,
1976Q3,170,,
1976Q4,3,,
1976Q4,7,,
1976Q4,8,,
1976Q4,14,,
1976Q4,15,,
1976Q4,22,,
1976Q4,31,,
1976Q4,32,,
1976Q4,34,,
1976Q4,38,,
1976Q4,39,,
1976Q4,48,,
1976Q4,49,,
1976Q4,51,,
1976Q4,54,,
1976Q4,65,,
1976Q4,73,,
1976Q4,77,,
1976Q4,82,,
1976Q4,84,,
1976Q4,86,,
1976Q4,93,,
1976Q4,95,,
1976Q4,96,,
1976Q4,102,,
1976Q4,108,,
1976Q4,111,,
1976Q4,112,,
1976Q4,117,,
1976Q4,119,,
1976Q4,125,,
1976Q4,133,,
1976Q4,134,,
1976Q4,138,,
1976Q4,144,,
1976Q4,148,,
1976Q4,158,,
1977Q1,7,,
1977Q1,8,,
1977Q1,14,,
1977Q1,15,,
1977Q1,21,,
1977Q1,22,,
1977Q1,38,,
1977Q1,43,,
1977Q1,47,,
1977Q1,49,,
1977Q1,54,,
1977Q1,57,,
1977Q1,59,,
1977Q1,64,,
1977Q1,65,,
1977Q1,70,,
1977Q1,72,,
1977Q1,73,,
1977Q1,77,,
1977Q1,82,,
1977Q1,85,,
1977Q1,89,,
1977Q1,93,,
1977Q1,96,,
1977Q1,98,,
1977Q1,102,,
1977Q1,108,,
1977Q1,109,,
1977Q1,111,,
1977Q1,112,,
1977Q1,117,,
1977Q1,124,,
1977Q1,125,,
1977Q1,130,,
1977Q1,133,,
1977Q1,134,,
1977Q1,138,,
1977Q1,147,,
1977Q1,148,,
1977Q1,158,,
1977Q1,170,,
1977Q2,3,,
1977Q2,7,,
1977Q2,8,,
1977Q2,21,,
1977Q2,32,,
1977Q2,38,,
1977Q2,42,,
1977Q2,43,,
1977Q2,44,,
1977Q2,47,,
1977Q2,49,,
1977Q2,54,,
1977Q2,57,,
1977Q2,60,,
1977Q2,64,,
1977Q2,65,,
1977Q2,70,,
1977Q2,73,,
1977Q2,77,,
1977Q2,78,,
1977Q2,82,,
1977Q2,84,,
1977Q2,85,,
1977Q2,86,,
1977Q2,89,,
1977Q2,102,,
1977Q2,108,,
1977Q2,109,,
1977Q2,112,,
1977Q2,114,,
1977Q2,117,,
1977Q2,119,,
1977Q2,124,,
1977Q2,125,,
1977Q2,133,,
1977Q2,134,,
1977Q2,138,,
1977Q2,144,,
1977Q2,147,,
1977Q2,148,,
1977Q2,158,,
1977Q2,170,,
1977Q3,8,,
1977Q3,15,,
1977Q3,21,,
1977Q3,22,,
1977Q3,31,,
1977Q3,32,,
1977Q3,34,,
1977Q3,38,,
1977Q3,40,,
1977Q3,42,,
1977Q3,43,,
1977Q3,49,,
1977Q3,54,,
1977Q3,62,,
1977Q3,64,,
1977Q3,65,,
1977Q3,70,,
1977Q3,77,,
1977Q3,78,,
1977Q3,84,,
1977Q3,87,,
1977Q3,89,,
1977Q3,96,,
1977Q3,98,,
1977Q3,108,,
1977Q3,109,,
1977Q3,112,,
1977Q3,117,,
1977Q3,125,,
1977Q3,133,,
1977Q3,138,,
1977Q3,144,,
1977Q3,145,,
1977Q3,147,,
1977Q3,158,,
1977Q3,159,,
1977Q3,171,,
1977Q4,7,,
1977Q4,8,,
1977Q4,14,,
1977Q4,15,,
1977Q4,21,,
1977Q4,22,,
1977Q4,31,,
1977Q4,32,,
1977Q4,34,,
1977Q4,38,,
1977Q4,40,,
1977Q4,42,,
1977Q4,44,,
1977Q4,49,,
1977Q4,54,,
1977Q4,57,,
1977Q4,59,,
1977Q4,62,,
1977Q4,64,,
1977Q4,65,,
1977Q4,67,,
1977Q4,70,,
1977Q4,73,,
1977Q4,77,,
1977Q4,78,,
1977Q4,82,,
1977Q4,84,,
1977Q4,86,,
1977Q4,87,,
1977Q4,89,,
1977Q4,98,,
1977Q4,109,,
1977Q4,111,,
1977Q4,119,,
1977Q4,120,,
1977Q4,124,,
1977Q4,125,,
1977Q4,133,,
1977Q4,134,,
1977Q4,138,,
1977Q4,148,,
1977Q4,158,,
1977Q4,171,,
1977Q4,172,,
1977Q4,173,,
1978Q1,7,,
1978Q1,8,,
1978Q1,22,,
1978Q1,32,,
1978Q1,38,,
1978Q1,43,,
1978Q1,47,,
1978Q1,49,,
1978Q1,54,,
1978Q1,57,,
1978Q1,62,,
1978Q1,70,,
1978Q1,73,,
1978Q1,77,,
1978Q1,85,,
1978Q1,96,,
1978Q1,98,,
1978Q1,102,,
1978Q1,108,,
1978Q1,109,,
1978Q1,125,,
1978Q1,133,,
1978Q1,144,,
1978Q1,148,,
1978Q1,158,,
1978Q1,171,,
1978Q2,7,,
1978Q2,8,,
1978Q2,14,,
1978Q2,21,,
1978Q2,22,,
1978Q2,31,,
1978Q2,32,,
1978Q2,34,,
1978Q2,38,,
1978Q2,40,,
1978Q2,43,,
1978Q2,44,,
1978Q2,49,,
1978Q2,54,,
1978Q2,57,,
1978Q2,64,,
1978Q2,65,,
1978Q2,73,,
1978Q2,77,,
1978Q2,82,,
1978Q2,84,,
1978Q2,87,,
1978Q2,89,,
1978Q2,98,,
1978Q2,108,,
1978Q2,109,,
1978Q2,112,,
1978Q2,119,,
1978Q2,125,,
1978Q2,132,,
1978Q2,133,,
1978Q2,138,,
1978Q2,148,,
1978Q2,158,,
1978Q2,170,,
1978Q2,171,,
1978Q3,7,,
1978Q3,8,,
1978Q3,22,,
1978Q3,31,,
1978Q3,32,,
1978Q3,38,,
1978Q3,42,,
1978Q3,47,,
1978Q3,49,,
1978Q3,64,,
1978Q3,70,,
1978Q3,73,,
1978Q3,77,,
1978Q3,84,,
1978Q3,87,,
1978Q3,89,,
1978Q3,98,,
1978Q3,102,,
1978Q3,108,,
1978Q3,109,,
1978Q3,112,,
1978Q3,125,,
1978Q3,132,,
1978Q3,133,,
1978Q3,138,,
1978Q3,144,,
1978Q3,158,,
1978Q4,7,,
1978Q4,8,,
1978Q4,22,,
1978Q4,31,,
1978Q4,32,,
1978Q4,34,,
1978Q4,38,,
1978Q4,40,,
1978Q4,42,,
1978Q4,43,,
1978Q4,49,,
1978Q4,54,,
1978Q4,64,,
1978Q4,70,,
1978Q4,73,,
1978Q4,89,,
1978Q4,96,,
1978Q4,98,,
1978Q4,108,,
1978Q4,109,,
1978Q4,120,,
1978Q4,124,,
1978Q4,125,,
1978Q4,133,,
1978Q4,134,,
1978Q4,138,,
1978Q4,145,,
1978Q4,148,,
1978Q4,170,,
1978Q4,172,,
1979Q1,7,,
1979Q1,8,,
1979Q1,21,,
1979Q1,22,,
1979Q1,27,,
1979Q1,32,,
1979Q1,34,,
1979Q1,38,,
1979Q1,42,,
1979Q1,43,,
1979Q1,44,,
1979Q1,49,,
1979Q1,57,,
1979Q1,60,,
1979Q1,64,,
1979Q1,65,,
1979Q1,70,,
1979Q1,73,,
1979Q1,77,,
1979Q1,78,,
1979Q1,85,,
1979Q1,89,,
1979Q1,96,,
1979Q1,98,,
1979Q1,102,,
1979Q1,108,,
1979Q1,109,,
1979Q1,112,,
1979Q1,125,,
1979Q1,144,,
1979Q1,145,,
1979Q1,147,,
1979Q1,148,,
1979Q1,158,,
1979Q2,3,,
1979Q2,7,,
1979Q2,8,,
1979Q2,22,,
1979Q2,27,,
1979Q2,31,,
1979Q2,32,,
1979Q2,34,,
1979Q2,38,,
1979Q2,43,,
1979Q2,47,,
1979Q2,49,,
1979Q2,54,,
1979Q2,64,,
1979Q2,65,,
1979Q2,70,,
1979Q2,73,,
1979Q2,77,,
1979Q2,82,,
1979Q2,84,,
1979Q2,87,,
1979Q2,89,,
1979Q2,96,,
1979Q2,98,,
1979Q2,108,,
1979Q2,109,,
1979Q2,112,,
1979Q2,124,,
1979Q2,125,,
1979Q2,144,,
1979Q2,145,,
1979Q2,148,,
1979Q2,158,,
1979Q2,170,,
1979Q2,304,,
1979Q3,7,,
1979Q3,8,,
1979Q3,21,,
1979Q3,22,,
1979Q3,27,,
1979Q3,31,,
1979Q3,32,,
1979Q3,34,,
1979Q3,38,,
1979Q3,40,,
1979Q3,42,,
1979Q3,43,,
1979Q3,44,,
1979Q3,47,,
1979Q3,49,,
1979Q3,54,,
1979Q3,65,,
1979Q3,78,,
1979Q3,82,,
1979Q3,84,,
1979Q3,85,,
1979Q3,86,,
1979Q3,87,,
1979Q3,96,,
1979Q3,98,,
1979Q3,102,,
1979Q3,103,,
1979Q3,108,,
1979Q3,109,,
1979Q3,112,,
1979Q3,120,,
1979Q3,125,,
1979Q3,134,,
1979Q3,138,,
1979Q3,145,,
1979Q3,147,,
1979Q3,158,,
1979Q3,170,,
1979Q4,3,,
1979Q4,7,,
1979Q4,8,,
1979Q4,22,,
1979Q4,32,,
1979Q4,34,,
1979Q4,38,,
1979Q4,43,,
1979Q4,44,,
1979Q4,49,,
1979Q4,54,,
1979Q4,57,,
1979Q4,65,,
1979Q4,70,,
1979Q4,73,,
1979Q4,77,,
1979Q4,78,,
1979Q4,82,,
1979Q4,84,,
1979Q4,89,,
1979Q4,96,,
1979Q4,98,,
1979Q4,102,,
1979Q4,109,,
1979Q4,112,,
1979Q4,120,,
1979Q4,124,,
1979Q4,125,,
1979Q4,138,,
1979Q4,144,,
1979Q4,145,,
1979Q4,148,,
1979Q4,158,,
1980Q1,7,,
1980Q1,8,,
1980Q1,22,,
1980Q1,31,,
1980Q1,34,,
1980Q1,38,,
1980Q1,42,,
1980Q1,43,,
1980Q1,44,,
1980Q1,47,,
1980Q1,57,,
1980Q1,65,,
1980Q1,70,,
1980Q1,73,,
1980Q1,77,,
1980Q1,82,,
1980Q1,87,,
1980Q1,98,,
1980Q1,102,,
1980Q1,104,,
1980Q1,108,,
1980Q1,109,,
1980Q1,125,,
1980Q1,144,,
1980Q1,145,,
1980Q1,147,,
1980Q1,170,,
1980Q1,308,,
1980Q1,310,,
1980Q2,7,,
1980Q2,8,,
1980Q2,22,,
1980Q2,31,,
1980Q2,32,,
1980Q2,34,,
1980Q2,38,,
1980Q2,40,,
1980Q2,42,,
1980Q2,43,,
1980Q2,44,,
1980Q2,47,,
1980Q2,64,,
1980Q2,73,,
1980Q2,87,,
1980Q2,89,,
1980Q2,98,,
1980Q2,101,,
1980Q2,108,,
1980Q2,109,,
1980Q2,112,,
1980Q2,125,,
1980Q2,138,,
1980Q2,144,,
1980Q2,145,,
1980Q2,147,,
1980Q2,148,,
1980Q2,158,,
1980Q2,170,,
1980Q2,310,,
1980Q3,7,,
1980Q3,22,,
1980Q3,31,,
1980Q3,32,,
1980Q3,34,,
1980Q3,38,,
1980Q3,40,,
1980Q3,42,,
1980Q3,43,,
1980Q3,49,,
1980Q3,57,,
1980Q3,77,,
1980Q3,84,,
1980Q3,89,,
1980Q3,98,,
1980Q3,108,,
1980Q3,109,,
1980Q3,112,,
1980Q3,125,,
1980Q3,138,,
1980Q3,144,,
1980Q3,145,,
1980Q3,310,,
1980Q3,312,,
1980Q4,7,,
1980Q4,14,,
1980Q4,22,,
1980Q4,27,,
1980Q4,31,,
1980Q4,32,,
1980Q4,42,,
1980Q4,43,,
1980Q4,44,,
1980Q4,49,,
1980Q4,54,,
1980Q4,64,,
1980Q4,65,,
1980Q4,70,,
1980Q4,77,,
1980Q4,82,,
1980Q4,84,,
1980Q4,85,,
1980Q4,86,,
1980Q4,87,,
1980Q4,89,,
1980Q4,96,,
1980Q4,98,,
1980Q4,102,,
1980Q4,109,,
1980Q4,112,,
1980Q4,125,,
1980Q4,134,,
1980Q4,144,,
1980Q4,145,,
1980Q4,148,,
1980Q4,310,,
1981Q1,7,,
1981Q1,8,,
1981Q1,16,,
1981Q1,21,,
1981Q1,31,,
1981Q1,34,,
1981Q1,42,,
1981Q1,43,,
1981Q1,44,,
1981Q1,47,,
1981Q1,49,,
1981Q1,54,,
1981Q1,70,,
1981Q1,77,,
1981Q1,82,,
1981Q1,84,,
1981Q1,85,,
1981Q1,86,,
1981Q1,89,,
1981Q1,96,,
1981Q1,98,,
1981Q1,108,,
1981Q1,109,,
1981Q1,112,,
1981Q1,125,,
1981Q1,138,,
1981Q1,140,,
1981Q1,144,,
1981Q1,147,,
1981Q1,158,,
1981Q1,302,,
1981Q1,306,,
1981Q1,308,,
1981Q1,310,,
1981Q1,314,,
1981Q1,316,,
1981Q2,7,,
1981Q2,8,,
1981Q2,21,,
1981Q2,27,,
1981Q2,31,,
1981Q2,49,,
1981Q2,54,,
1981Q2,64,,
1981Q2,65,,
1981Q2,70,,
1981Q2,72,,
1981Q2,77,,
1981Q2,78,,
1981Q2,85,,
1981Q2,86,,
1981Q2,89,,
1981Q2,96,,
1981Q2,98,,
1981Q2,102,,
1981Q2,108,,
1981Q2,109,,
1981Q2,112,,
1981Q2,118,,
1981Q2,125,,
1981Q2,138,,
1981Q2,140,,
1981Q2,144,,
1981Q2,145,,
1981Q2,147,,
1981Q2,148,,
1981Q2,158,,
1981Q2,172,,
1981Q2,300,,
1981Q2,302,,
1981Q2,304,,
1981Q2,306,,
1981Q2,308,,
1981Q2,310,,
1981Q2,312,,
1981Q2,314,,
1981Q2,316,,
1981Q2,318,,
1981Q3,4,,
1981Q3,5,,
1981Q3,12,,
1981Q3,13,,
1981Q3,16,,
1981Q3,18,,
1981Q3,19,,
1981Q3,21,,
1981Q3,23,,
1981Q3,25,,
1981Q3,30,,
1981Q3,31,,
1981Q3,33,,
1981Q3,34,,
1981Q3,35,,
1981Q3,40,,
1981Q3,43,,
1981Q3,54,,
1981Q3,58,,
1981Q3,62,,
1981Q3,65,,
1981Q3,66,,
1981Q3,68,,
1981Q3,69,,
1981Q3,70,,
1981Q3,72,,
1981Q3,74,,
1981Q3,75,,
1981Q3,77,,
1981Q3,79,,
1981Q3,81,,
1981Q3,82,,
1981Q3,84,,
1981Q3,85,,
1981Q3,86,,
1981Q3,87,,
1981Q4,4,,
1981Q4,5,,
1981Q4,7,,
1981Q4,9,,
1981Q4,12,,
1981Q4,13,,
1981Q4,14,,
1981Q4,16,,
1981Q4,18,,
1981Q4,19,,
1981Q4,20,,
1981Q4,21,,
1981Q4,23,,
1981Q4,25,,
1981Q4,30,,
1981Q4,31,,
1981Q4,35,,
1981Q4,36,,
1981Q4,39,,
1981Q4,40,,
1981Q4,41,,
1981Q4,42,,
1981Q4,44,,
1981Q4,47,,
1981Q4,53,,
1981Q4,54,,
1981Q4,58,,
1981Q4,62,,
1981Q4,63,,
1981Q4,66,,
1981Q4,67,,
1981Q4,68,,
1981Q4,69,,
1981Q4,70,,
1981Q4,72,,
1981Q4,74,,
1981Q4,75,,
1981Q4,76,,
1981Q4,79,,
1981Q4,80,,
1981Q4,82,,
1981Q4,84,,
1981Q4,88,,
1981Q4,89,,
1981Q4,96,,
1981Q4,97,,
1982Q1,3,,
1982Q1,5,,
1982Q1,9,,
1982Q1,16,,
1982Q1,19,,
1982Q1,21,,
1982Q1,23,,
1982Q1,27,,
1982Q1,30,,
1982Q1,31,,
1982Q1,35,,
1982Q1,36,,
1982Q1,40,,
1982Q1,41,,
1982Q1,47,,
1982Q1,53,,
1982Q1,58,,
1982Q1,60,,
1982Q1,61,,
1982Q1,62,,
1982Q1,63,,
1982Q1,65,,
1982Q1,67,,
1982Q1,68,,
