DATE,ID,INDUSTRY,EMP1,EMP2,EMP3,EMP4,EMP5,EMP6,EMPA,EMPB
2001Q1,40,2.0,,,,,,,,
2001Q1,65,2.0,,,,,,,,
2001Q1,84,1.0,,,,,,,,
2001Q1,94,1.0,,,,,,,,
2001Q1,99,1.0,,,,,,,,
2001Q1,411,2.0,,,,,,,,
2001Q1,421,2.0,,,,,,,,
2001Q1,423,2.0,,,,,,,,
2001Q1,428,2.0,,,,,,,,
2001Q1,429,2.0,,,,,,,,
2001Q1,431,1.0,,,,,,,,
2001Q1,433,2.0,,,,,,,,
2001Q1,439,2.0,,,,,,,,
2001Q1,446,2.0,,,,,,,,
2001Q1,456,1.0,,,,,,,,
2001Q1,463,3.0,,,,,,,,
2001Q1,465,1.0,,,,,,,,
2001Q1,472,2.0,,,,,,,,
2001Q1,475,2.0,,,,,,,,
2001Q1,483,3.0,,,,,,,,
2001Q1,484,2.0,,,,,,,,
2001Q1,485,3.0,,,,,,,,
2001Q1,497,1.0,,,,,,,,
2001Q1,498,1.0,,,,,,,,
2001Q1,499,1.0,,,,,,,,
2001Q1,500,2.0,,,,,,,,
2001Q1,502,2.0,,,,,,,,
2001Q1,504,1.0,,,,,,,,
2001Q1,506,2.0,,,,,,,,
2001Q1,507,3.0,,,,,,,,
2001Q1,508,2.0,,,,,,,,
2001Q1,510,2.0,,,,,,,,
2001Q1,512,2.0,,,,,,,,
2001Q1,516,1.0,,,,,,,,
2001Q2,20,2.0,,,,,,,,
2001Q2,40,2.0,,,,,,,,
2001Q2,65,2.0,,,,,,,,
2001Q2,84,1.0,,,,,,,,
2001Q2,94,1.0,,,,,,,,
2001Q2,407,1.0,,,,,,,,
2001Q2,411,2.0,,,,,,,,
2001Q2,421,2.0,,,,,,,,
2001Q2,423,2.0,,,,,,,,
2001Q2,428,2.0,,,,,,,,
2001Q2,429,2.0,,,,,,,,
2001Q2,431,1.0,,,,,,,,
2001Q2,433,2.0,,,,,,,,
2001Q2,446,2.0,,,,,,,,
2001Q2,456,1.0,,,,,,,,
2001Q2,463,3.0,,,,,,,,
2001Q2,465,1.0,,,,,,,,
2001Q2,472,2.0,,,,,,,,
2001Q2,484,2.0,,,,,,,,
2001Q2,485,3.0,,,,,,,,
2001Q2,497,1.0,,,,,,,,
2001Q2,498,1.0,,,,,,,,
2001Q2,499,1.0,,,,,,,,
2001Q2,500,2.0,,,,,,,,
2001Q2,502,2.0,,,,,,,,
2001Q2,504,1.0,,,,,,,,
2001Q2,506,2.0,,,,,,,,
2001Q2,507,3.0,,,,,,,,
2001Q2,508,2.0,,,,,,,,
2001Q2,510,2.0,,,,,,,,
2001Q2,512,2.0,,,,,,,,
2001Q2,516,1.0,,,,,,,,
2001Q2,518,2.0,,,,,,,,
2001Q3,20,2.0,,,,,,,,
2001Q3,40,2.0,,,,,,,,
2001Q3,65,2.0,,,,,,,,
2001Q3,84,1.0,,,,,,,,
2001Q3,99,1.0,,,,,,,,
2001Q3,407,1.0,,,,,,,,
2001Q3,411,2.0,,,,,,,,
2001Q3,420,2.0,,,,,,,,
2001Q3,421,2.0,,,,,,,,
2001Q3,426,2.0,,,,,,,,
2001Q3,428,2.0,,,,,,,,
2001Q3,429,2.0,,,,,,,,
2001Q3,431,1.0,,,,,,,,
2001Q3,433,2.0,,,,,,,,
2001Q3,439,2.0,,,,,,,,
2001Q3,456,1.0,,,,,,,,
2001Q3,463,3.0,,,,,,,,
2001Q3,465,1.0,,,,,,,,
2001Q3,483,3.0,,,,,,,,
2001Q3,484,2.0,,,,,,,,
2001Q3,485,3.0,,,,,,,,
2001Q3,488,1.0,,,,,,,,
2001Q3,498,1.0,,,,,,,,
2001Q3,499,1.0,,,,,,,,
2001Q3,500,2.0,,,,,,,,
2001Q3,502,2.0,,,,,,,,
2001Q3,504,1.0,,,,,,,,
2001Q3,507,3.0,,,,,,,,
2001Q3,508,2.0,,,,,,,,
2001Q3,510,2.0,,,,,,,,
2001Q3,512,2.0,,,,,,,,
2001Q3,516,1.0,,,,,,,,
2001Q3,518,2.0,,,,,,,,
2001Q4,20,2.0,,,,,,,,
2001Q4,40,2.0,,,,,,,,
2001Q4,65,2.0,,,,,,,,
2001Q4,84,1.0,,,,,,,,
2001Q4,407,1.0,,,,,,,,
2001Q4,411,2.0,,,,,,,,
2001Q4,420,2.0,,,,,,,,
2001Q4,423,2.0,,,,,,,,
2001Q4,426,2.0,,,,,,,,
2001Q4,428,2.0,,,,,,,,
2001Q4,429,2.0,,,,,,,,
2001Q4,433,2.0,,,,,,,,
2001Q4,446,2.0,,,,,,,,
2001Q4,456,1.0,,,,,,,,
2001Q4,463,3.0,,,,,,,,
2001Q4,472,2.0,,,,,,,,
2001Q4,485,3.0,,,,,,,,
2001Q4,488,1.0,,,,,,,,
2001Q4,497,1.0,,,,,,,,
2001Q4,498,1.0,,,,,,,,
2001Q4,499,1.0,,,,,,,,
2001Q4,504,1.0,,,,,,,,
2001Q4,506,2.0,,,,,,,,
2001Q4,507,3.0,,,,,,,,
2001Q4,508,2.0,,,,,,,,
2001Q4,512,2.0,,,,,,,,
2001Q4,516,1.0,,,,,,,,
2001Q4,518,2.0,,,,,,,,
2001Q4,519,1.0,,,,,,,,
2002Q1,20,2.0,,,,,,,,
2002Q1,40,2.0,,,,,,,,
2002Q1,65,2.0,,,,,,,,
2002Q1,84,1.0,,,,,,,,
2002Q1,99,1.0,,,,,,,,
2002Q1,407,1.0,,,,,,,,
2002Q1,411,2.0,,,,,,,,
2002Q1,421,2.0,,,,,,,,
2002Q1,423,2.0,,,,,,,,
2002Q1,426,2.0,,,,,,,,
2002Q1,428,2.0,,,,,,,,
2002Q1,429,2.0,,,,,,,,
2002Q1,431,1.0,,,,,,,,
2002Q1,433,2.0,,,,,,,,
2002Q1,439,2.0,,,,,,,,
2002Q1,446,2.0,,,,,,,,
2002Q1,463,3.0,,,,,,,,
2002Q1,465,1.0,,,,,,,,
2002Q1,483,3.0,,,,,,,,
2002Q1,484,2.0,,,,,,,,
2002Q1,485,3.0,,,,,,,,
2002Q1,498,1.0,,,,,,,,
2002Q1,499,1.0,,,,,,,,
2002Q1,500,2.0,,,,,,,,
2002Q1,502,2.0,,,,,,,,
2002Q1,507,3.0,,,,,,,,
2002Q1,508,2.0,,,,,,,,
2002Q1,510,2.0,,,,,,,,
2002Q1,512,2.0,,,,,,,,
2002Q1,516,1.0,,,,,,,,
2002Q1,517,3.0,,,,,,,,
2002Q1,518,2.0,,,,,,,,
2002Q1,519,1.0,,,,,,,,
2002Q1,520,2.0,,,,,,,,
2002Q1,521,1.0,,,,,,,,
2002Q2,20,2.0,,,,,,,,
2002Q2,40,2.0,,,,,,,,
2002Q2,65,2.0,,,,,,,,
2002Q2,84,1.0,,,,,,,,
2002Q2,99,1.0,,,,,,,,
2002Q2,405,1.0,,,,,,,,
2002Q2,407,1.0,,,,,,,,
2002Q2,420,2.0,,,,,,,,
2002Q2,421,2.0,,,,,,,,
2002Q2,423,2.0,,,,,,,,
2002Q2,426,2.0,,,,,,,,
2002Q2,428,2.0,,,,,,,,
2002Q2,429,2.0,,,,,,,,
2002Q2,431,1.0,,,,,,,,
2002Q2,433,2.0,,,,,,,,
2002Q2,439,2.0,,,,,,,,
2002Q2,446,2.0,,,,,,,,
2002Q2,456,1.0,,,,,,,,
2002Q2,463,3.0,,,,,,,,
2002Q2,465,1.0,,,,,,,,
2002Q2,472,2.0,,,,,,,,
2002Q2,483,3.0,,,,,,,,
2002Q2,484,2.0,,,,,,,,
2002Q2,485,3.0,,,,,,,,
2002Q2,497,1.0,,,,,,,,
2002Q2,500,2.0,,,,,,,,
2002Q2,502,2.0,,,,,,,,
2002Q2,504,1.0,,,,,,,,
2002Q2,507,3.0,,,,,,,,
2002Q2,508,2.0,,,,,,,,
2002Q2,510,2.0,,,,,,,,
2002Q2,512,2.0,,,,,,,,
2002Q2,516,1.0,,,,,,,,
2002Q2,518,2.0,,,,,,,,
2002Q2,519,1.0,,,,,,,,
2002Q2,520,2.0,,,,,,,,
2002Q2,521,1.0,,,,,,,,
2002Q3,20,2.0,,,,,,,,
2002Q3,40,2.0,,,,,,,,
2002Q3,84,1.0,,,,,,,,
2002Q3,99,1.0,,,,,,,,
2002Q3,405,1.0,,,,,,,,
2002Q3,407,1.0,,,,,,,,
2002Q3,411,2.0,,,,,,,,
2002Q3,420,2.0,,,,,,,,
2002Q3,421,2.0,,,,,,,,
2002Q3,426,2.0,,,,,,,,
2002Q3,428,2.0,,,,,,,,
2002Q3,429,2.0,,,,,,,,
2002Q3,433,2.0,,,,,,,,
2002Q3,439,2.0,,,,,,,,
2002Q3,446,2.0,,,,,,,,
2002Q3,448,2.0,,,,,,,,
2002Q3,456,1.0,,,,,,,,
2002Q3,463,3.0,,,,,,,,
2002Q3,465,1.0,,,,,,,,
2002Q3,483,3.0,,,,,,,,
2002Q3,484,2.0,,,,,,,,
2002Q3,497,1.0,,,,,,,,
2002Q3,498,1.0,,,,,,,,
2002Q3,500,2.0,,,,,,,,
2002Q3,502,2.0,,,,,,,,
2002Q3,504,1.0,,,,,,,,
2002Q3,507,3.0,,,,,,,,
2002Q3,508,2.0,,,,,,,,
2002Q3,510,2.0,,,,,,,,
2002Q3,512,2.0,,,,,,,,
2002Q3,516,1.0,,,,,,,,
2002Q3,518,2.0,,,,,,,,
2002Q3,519,1.0,,,,,,,,
2002Q3,520,2.0,,,,,,,,
2002Q3,521,1.0,,,,,,,,
2002Q4,20,2.0,,,,,,,,
2002Q4,40,2.0,,,,,,,,
2002Q4,65,2.0,,,,,,,,
2002Q4,84,1.0,,,,,,,,
2002Q4,99,1.0,,,,,,,,
2002Q4,405,1.0,,,,,,,,
2002Q4,407,1.0,,,,,,,,
2002Q4,421,2.0,,,,,,,,
2002Q4,423,2.0,,,,,,,,
2002Q4,426,2.0,,,,,,,,
2002Q4,428,2.0,,,,,,,,
2002Q4,429,2.0,,,,,,,,
2002Q4,431,1.0,,,,,,,,
2002Q4,433,2.0,,,,,,,,
2002Q4,439,2.0,,,,,,,,
2002Q4,446,2.0,,,,,,,,
2002Q4,448,2.0,,,,,,,,
2002Q4,463,3.0,,,,,,,,
2002Q4,465,1.0,,,,,,,,
2002Q4,472,2.0,,,,,,,,
2002Q4,485,3.0,,,,,,,,
2002Q4,497,1.0,,,,,,,,
2002Q4,498,1.0,,,,,,,,
2002Q4,500,2.0,,,,,,,,
2002Q4,504,1.0,,,,,,,,
2002Q4,506,2.0,,,,,,,,
2002Q4,507,3.0,,,,,,,,
2002Q4,508,2.0,,,,,,,,
2002Q4,510,2.0,,,,,,,,
2002Q4,512,2.0,,,,,,,,
2002Q4,516,1.0,,,,,,,,
2002Q4,518,2.0,,,,,,,,
2002Q4,519,1.0,,,,,,,,
2002Q4,520,2.0,,,,,,,,
2002Q4,521,1.0,,,,,,,,
2003Q1,20,2.0,,,,,,,,
2003Q1,40,2.0,,,,,,,,
2003Q1,65,2.0,,,,,,,,
2003Q1,99,1.0,,,,,,,,
2003Q1,405,1.0,,,,,,,,
2003Q1,407,1.0,,,,,,,,
2003Q1,411,2.0,,,,,,,,
2003Q1,420,2.0,,,,,,,,
2003Q1,421,2.0,,,,,,,,
2003Q1,426,2.0,,,,,,,,
2003Q1,428,2.0,,,,,,,,
2003Q1,429,2.0,,,,,,,,
2003Q1,431,1.0,,,,,,,,
2003Q1,433,2.0,,,,,,,,
2003Q1,439,2.0,,,,,,,,
2003Q1,446,2.0,,,,,,,,
2003Q1,456,1.0,,,,,,,,
2003Q1,463,3.0,,,,,,,,
2003Q1,465,1.0,,,,,,,,
2003Q1,483,3.0,,,,,,,,
2003Q1,484,2.0,,,,,,,,
2003Q1,485,3.0,,,,,,,,
2003Q1,497,1.0,,,,,,,,
2003Q1,498,1.0,,,,,,,,
2003Q1,500,2.0,,,,,,,,
2003Q1,502,2.0,,,,,,,,
2003Q1,504,1.0,,,,,,,,
2003Q1,506,2.0,,,,,,,,
2003Q1,507,3.0,,,,,,,,
2003Q1,510,2.0,,,,,,,,
2003Q1,512,2.0,,,,,,,,
2003Q1,516,1.0,,,,,,,,
2003Q1,519,1.0,,,,,,,,
2003Q1,520,2.0,,,,,,,,
2003Q1,521,1.0,,,,,,,,
2003Q1,523,2.0,,,,,,,,
2003Q1,524,2.0,,,,,,,,
2003Q2,20,2.0,,,,,,,,
2003Q2,40,2.0,,,,,,,,
2003Q2,65,2.0,,,,,,,,
2003Q2,84,1.0,,,,,,,,
2003Q2,99,1.0,,,,,,,,
2003Q2,407,1.0,,,,,,,,
2003Q2,420,2.0,,,,,,,,
2003Q2,421,2.0,,,,,,,,
2003Q2,426,2.0,,,,,,,,
2003Q2,428,2.0,,,,,,,,
2003Q2,429,2.0,,,,,,,,
2003Q2,431,1.0,,,,,,,,
2003Q2,433,2.0,,,,,,,,
2003Q2,439,2.0,,,,,,,,
2003Q2,446,2.0,,,,,,,,
2003Q2,448,2.0,,,,,,,,
2003Q2,456,1.0,,,,,,,,
2003Q2,463,3.0,,,,,,,,
2003Q2,483,3.0,,,,,,,,
2003Q2,484,2.0,,,,,,,,
2003Q2,485,3.0,,,,,,,,
2003Q2,500,2.0,,,,,,,,
2003Q2,504,1.0,,,,,,,,
2003Q2,506,2.0,,,,,,,,
2003Q2,507,3.0,,,,,,,,
2003Q2,508,2.0,,,,,,,,
2003Q2,510,2.0,,,,,,,,
2003Q2,512,2.0,,,,,,,,
2003Q2,516,1.0,,,,,,,,
2003Q2,518,2.0,,,,,,,,
2003Q2,519,1.0,,,,,,,,
2003Q2,520,2.0,,,,,,,,
2003Q2,521,1.0,,,,,,,,
2003Q2,523,2.0,,,,,,,,
2003Q2,525,1.0,,,,,,,,
2003Q3,20,2.0,,,,,,,,
2003Q3,40,2.0,,,,,,,,
2003Q3,65,2.0,,,,,,,,
2003Q3,84,1.0,,,,,,,,
2003Q3,405,1.0,,,,,,,,
2003Q3,407,1.0,,,,,,,,
2003Q3,411,2.0,,,,,,,,
2003Q3,420,2.0,,,,,,,,
2003Q3,421,2.0,,,,,,,,
2003Q3,426,2.0,,,,,,,,
2003Q3,428,2.0,,,,,,,,
2003Q3,429,2.0,,,,,,,,
2003Q3,433,2.0,,,,,,,,
2003Q3,446,2.0,,,,,,,,
2003Q3,448,2.0,,,,,,,,
2003Q3,483,3.0,,,,,,,,
2003Q3,484,2.0,,,,,,,,
2003Q3,485,3.0,,,,,,,,
2003Q3,498,1.0,,,,,,,,
2003Q3,502,2.0,,,,,,,,
2003Q3,504,1.0,,,,,,,,
2003Q3,506,2.0,,,,,,,,
2003Q3,507,3.0,,,,,,,,
2003Q3,510,2.0,,,,,,,,
2003Q3,512,2.0,,,,,,,,
2003Q3,518,2.0,,,,,,,,
2003Q3,519,1.0,,,,,,,,
2003Q3,520,2.0,,,,,,,,
2003Q3,524,2.0,,,,,,,,
2003Q3,526,2.0,,,,,,,,
2003Q4,20,2.0,129838.0,130006.0,130116.0,130199.0,130279.0,130355.0,130013.0,130237.0
2003Q4,40,2.0,129838.0,130046.0,130462.0,130932.0,131534.0,132165.0,130023.0,131273.0
2003Q4,65,2.0,129838.0,129988.0,130138.0,130313.0,130513.0,130738.0,130002.0,130426.0
2003Q4,84,1.0,,,,,,,,
2003Q4,99,1.0,129838.0,130159.0,130616.0,131400.0,131715.0,130166.0,130052.0,130974.0
2003Q4,405,1.0,129911.0,130301.0,130871.0,131339.0,131882.0,132293.0,130096.0,131596.0
2003Q4,420,2.0,129838.0,130900.0,131200.0,131800.0,132300.0,132900.0,130200.0,132100.0
2003Q4,421,2.0,129838.0,130240.0,130695.0,131235.0,131792.0,132410.0,130070.0,131533.0
2003Q4,426,2.0,129838.0,130300.0,130500.0,130800.0,131300.0,131800.0,130100.0,131100.0
2003Q4,428,2.0,129838.0,130020.0,130270.0,130620.0,131040.0,131570.0,130020.0,130880.0
2003Q4,429,2.0,,,,,,,,
2003Q4,431,1.0,129838.0,130200.0,130800.0,131400.0,132000.0,132700.0,130080.0,131725.0
2003Q4,433,2.0,,,,,,,,
2003Q4,448,2.0,129911.0,130211.0,130567.0,131033.0,131492.0,131875.0,130083.0,131242.0
2003Q4,456,1.0,129911.0,130211.0,130586.0,130961.0,131261.0,131486.0,130083.0,131074.0
2003Q4,463,3.0,129838.0,130280.0,130730.0,131220.0,131735.0,132260.0,130100.0,131486.0
2003Q4,472,2.0,129911.0,130258.0,130662.0,131128.0,131628.0,132125.0,130094.0,131386.0
2003Q4,484,2.0,,,,,,,,
2003Q4,485,3.0,129904.0,130280.0,130500.0,130700.0,131100.0,131700.0,130100.0,131000.0
2003Q4,497,1.0,,,,,,,,
2003Q4,498,1.0,,,,,,,,
2003Q4,504,1.0,129911.0,130274.0,130955.0,131782.0,132432.0,133176.0,130098.0,132086.0
2003Q4,506,2.0,129838.0,129989.0,130420.0,130986.0,131867.0,132689.0,130009.0,131491.0
2003Q4,507,3.0,129838.0,130301.0,130725.0,131175.0,131700.0,132200.0,130105.0,131450.0
2003Q4,508,2.0,129838.0,130190.0,130855.0,131369.0,132035.0,132878.0,130060.0,131784.0
2003Q4,510,2.0,,,,,,,,
2003Q4,512,2.0,129838.0,130207.0,130388.0,130603.0,130584.0,130787.0,130082.0,130590.0
2003Q4,516,1.0,129838.0,130008.0,130171.0,130398.0,130690.0,131048.0,130032.0,130577.0
2003Q4,518,2.0,129838.0,129900.0,130600.0,131100.0,131700.0,132200.0,130000.0,131400.0
2003Q4,519,1.0,129838.0,130075.0,130615.0,131273.0,132221.0,133116.0,130030.0,131806.0
2003Q4,521,1.0,129838.0,129945.0,130097.0,130357.0,130781.0,131280.0,129998.0,130629.0
2003Q4,523,2.0,,,,,,,,
2003Q4,524,2.0,129911.0,130232.0,130575.3,130962.0,131412.0,131892.0,130088.0,131210.0
2003Q4,526,2.0,129838.0,130424.0,131105.0,131845.0,132621.0,133436.0,130112.0,132251.0
2004Q1,20,2.0,130005.0,130290.0,130398.0,130535.0,130624.0,130823.0,130462.0,130958.0
2004Q1,40,2.0,130005.0,130425.0,130896.0,131449.0,132059.0,132737.0,131207.0,133779.0
2004Q1,99,1.0,,,,,,,,
2004Q1,411,2.0,130005.0,130232.0,130865.0,131479.0,132242.0,133064.0,131205.0,134091.0
2004Q1,421,2.0,,,,,,,,
2004Q1,423,2.0,,,,,,,,
2004Q1,426,2.0,130005.0,130232.0,130524.0,131075.0,131532.0,131761.0,130841.0,132411.0
2004Q1,428,2.0,130005.0,130295.0,130675.0,131125.0,131625.0,132185.0,130930.0,133122.0
2004Q1,429,2.0,,,,,,,,
2004Q1,431,1.0,130005.0,130216.0,130640.0,131095.0,131545.0,132146.0,130874.0,133190.0
2004Q1,433,2.0,130005.0,130157.0,130787.0,131455.0,132046.0,132623.0,131111.0,133432.0
2004Q1,446,2.0,130005.0,130393.0,130960.0,131771.0,132684.0,133570.0,131452.0,134543.0
2004Q1,448,2.0,130005.0,130288.0,130688.0,131130.0,131572.0,132058.0,130920.0,132745.0
2004Q1,456,1.0,130005.0,130528.0,131128.0,131581.0,132030.0,132555.0,131317.0,133641.0
2004Q1,463,2.0,130005.0,130280.0,130755.0,131279.0,131803.0,132332.0,131030.0,133130.0
2004Q1,483,3.0,130005.0,130167.0,130491.0,130881.0,131337.0,131827.0,130719.0,132680.0
2004Q1,484,2.0,130005.0,130255.0,130698.0,131234.0,131834.0,132279.0,131005.0,133282.0
2004Q1,485,3.0,130005.0,130196.0,130695.0,131095.0,131593.0,132094.0,130895.0,132897.0
2004Q1,497,1.0,,,,,,,,
2004Q1,502,2.0,130005.0,130415.0,130865.0,131465.0,132070.0,132770.0,131200.0,133800.0
2004Q1,504,1.0,130005.0,130367.0,131190.0,131926.0,132576.0,133476.0,131515.0,134826.0
2004Q1,506,2.0,130005.0,130280.0,130761.0,131751.0,132548.0,133371.0,131335.0,134404.0
2004Q1,507,3.0,130005.0,130283.0,130711.0,131264.0,131891.0,132582.0,131037.0,133678.0
2004Q1,510,2.0,130005.0,130525.0,131231.0,131998.0,132922.0,134145.0,131669.0,134961.0
2004Q1,512,2.0,130004.0,130198.0,130307.0,130461.0,130666.0,131201.0,130408.0,131727.0
2004Q1,516,1.0,130005.0,130368.0,130661.0,131002.0,131410.0,131851.0,130860.0,132610.0
2004Q1,518,2.0,130005.0,130229.0,130627.0,131127.0,131648.0,132188.0,130908.0,133015.0
2004Q1,519,1.0,130005.0,130313.0,130865.0,131883.0,132733.0,133465.0,131449.0,134395.0
2004Q1,520,2.0,,,,,,,,
2004Q1,521,1.0,130005.0,130183.0,130388.0,130752.0,131252.0,131741.0,130644.0,132656.0
2004Q1,523,2.0,130005.0,130832.0,131559.0,132290.0,133025.0,133764.0,131927.0,134883.0
2004Q1,524,2.0,,,,,,,,
2004Q2,20,2.0,130327.0,130589.0,130703.0,130719.0,130860.0,130940.0,130584.0,131029.0
2004Q2,65,2.0,,,,,,,,
2004Q2,84,1.0,130362.0,131300.0,131825.0,132350.0,132875.0,,131459.0,
2004Q2,99,1.0,,,,,,,,
2004Q2,411,2.0,130327.0,130891.0,131526.0,132149.0,132879.0,133531.0,131223.0,133885.0
2004Q2,420,2.0,,,,,,,,
2004Q2,421,2.0,130327.0,131097.0,131772.0,132537.0,133317.0,134112.0,131442.0,134466.0
2004Q2,426,2.0,130327.0,130488.0,131032.0,131488.0,131717.0,132013.0,130801.0,132329.0
2004Q2,428,2.0,130327.0,130861.0,131227.0,131888.0,132457.0,133048.0,131076.0,133348.0
2004Q2,429,2.0,130362.0,131132.0,131899.0,132597.0,133284.0,133974.0,131498.0,134294.0
2004Q2,433,2.0,130327.0,130985.0,131452.0,131951.0,132482.0,133243.0,131179.0,133243.0
2004Q2,446,2.0,130361.0,131100.0,131800.0,132500.0,133100.0,133800.0,131400.0,134200.0
2004Q2,448,2.0,130362.0,131060.0,131502.0,131944.0,132431.0,132909.0,131577.0,133117.0
2004Q2,456,1.0,130327.0,131187.0,131937.0,132537.0,133062.0,133737.0,131505.0,134205.0
2004Q2,463,2.0,130327.0,131103.0,131639.0,132166.0,132697.0,133232.0,131316.0,133502.0
2004Q2,472,2.0,130327.0,131045.0,131514.0,132006.0,132160.0,132314.0,131223.0,132391.0
2004Q2,483,3.0,130362.0,131137.0,131788.0,132442.0,133034.0,133629.0,131432.0,133667.0
2004Q2,484,2.0,130327.0,130770.0,131306.0,131907.0,132352.0,132964.0,131078.0,133355.0
2004Q2,497,1.0,,,,,,,,
2004Q2,498,1.0,,,,,,,,
2004Q2,504,1.0,130362.0,131052.0,131712.0,132414.0,133314.0,134214.0,131385.0,134664.0
2004Q2,506,2.0,130327.0,130850.0,131478.0,132157.0,132765.0,133480.0,131203.0,133691.0
2004Q2,507,3.0,,,,,,,,
2004Q2,508,2.0,,,,,,,,
2004Q2,510,2.0,130327.0,131049.0,131823.0,132761.0,133451.0,134252.0,131490.0,134646.0
2004Q2,512,2.0,130327.0,131059.0,131363.0,131652.0,132005.0,132725.0,131109.0,132725.0
2004Q2,518,2.0,130327.0,130842.0,131393.0,131887.0,132436.0,133090.0,131112.0,133362.0
2004Q2,519,1.0,130327.0,131134.0,131752.0,132485.0,133180.0,133956.0,131433.0,134161.0
2004Q2,520,2.0,,,,,,,,
2004Q2,521,1.0,130327.0,130888.0,131438.0,132028.0,132588.0,133128.0,131170.0,133398.0
2004Q2,524,2.0,130327.0,130826.0,131290.0,131706.0,131978.0,132130.0,131038.0,132183.0
2004Q2,526,2.0,130327.0,130993.0,131896.0,132941.0,134023.0,135052.0,131539.0,135402.0
2004Q3,20,2.0,131148.0,131315.0,131615.0,131940.0,132670.0,133110.0,131102.0,132898.0
2004Q3,40,2.0,131148.0,131400.0,132000.0,132900.0,133500.0,134200.0,131200.0,133900.0
2004Q3,65,1.0,,,,,,,,
2004Q3,84,1.0,131119.0,131400.0,131900.0,132300.0,132700.0,133100.0,131200.0,132900.0
2004Q3,420,2.0,,,,,,,,
2004Q3,421,2.0,,,,,,,,
2004Q3,429,2.0,131119.0,131422.0,131932.0,132447.0,132901.0,133344.0,131210.0,133121.0
2004Q3,433,2.0,131148.0,131714.0,132226.0,132667.0,133190.0,133713.0,131364.0,133447.0
2004Q3,446,2.0,131148.0,131440.0,132120.0,132700.0,133300.0,133900.0,131269.0,133585.0
2004Q3,448,2.0,131119.0,131430.0,131940.0,132425.0,132905.0,133327.0,131565.0,133110.0
2004Q3,456,1.0,131148.0,131898.0,132648.0,133323.0,133848.0,134373.0,131515.0,134129.0
2004Q3,483,3.0,131148.0,131733.0,132387.0,132979.0,133573.0,134137.0,131407.0,133848.0
2004Q3,484,2.0,131148.0,131686.0,132288.0,132735.0,133349.0,133915.0,131372.0,133621.0
2004Q3,497,1.0,,,,,,,,
2004Q3,498,1.0,,,,,,,,
2004Q3,504,1.0,131148.0,131397.0,131814.0,132714.0,133614.0,134514.0,131174.0,134064.0
2004Q3,506,2.0,131119.0,131419.0,132000.0,132527.0,133172.0,133712.0,131226.0,133395.0
2004Q3,507,3.0,,,,,,,,
2004Q3,508,2.0,131148.0,131525.0,132498.0,133288.0,133925.0,134992.0,131865.0,134496.0
2004Q3,510,2.0,131148.0,131835.0,132758.0,133600.0,134611.0,135583.0,131527.0,135072.0
2004Q3,512,2.0,131148.0,131360.0,131652.0,132005.0,132519.0,133012.0,131125.0,132726.0
2004Q3,516,1.0,131148.0,131475.0,132127.0,132783.0,133409.0,134006.0,131279.0,133692.0
2004Q3,518,2.0,131148.0,131351.0,131752.0,132180.0,132679.0,133181.0,131147.0,132919.0
2004Q3,519,1.0,131119.0,131461.0,132112.0,132739.0,133540.0,134246.0,131265.0,133836.0
2004Q3,520,2.0,,,,,,,,
2004Q3,521,1.0,131148.0,131890.0,132534.0,133093.0,133697.0,134367.0,131485.0,134034.0
2004Q3,523,2.0,131148.0,131193.0,131324.0,131529.0,131734.0,131940.0,131000.0,131872.0
2004Q3,524,2.0,131148.0,131674.0,132397.0,133056.0,133594.0,133982.0,131396.0,133740.0
2004Q3,526,2.0,131148.0,131850.0,132455.0,133251.0,134015.0,134769.0,131455.0,134386.0
2004Q3,527,2.0,131118.0,131570.0,132075.0,132600.0,133150.0,133675.0,131305.0,133400.0
2004Q4,20,2.0,,,,,,,,
2004Q4,65,1.0,,,,,,,,
2004Q4,84,1.0,,,,,,,,
2004Q4,99,1.0,,,,,,,,
2004Q4,405,1.0,131460.0,132225.0,132803.0,133353.0,133981.0,134533.0,131309.0,133667.0
2004Q4,411,2.0,131460.0,131992.0,132592.0,133219.0,133835.0,134409.0,131236.0,133514.0
2004Q4,420,2.0,,,,,,,,
2004Q4,421,2.0,,,,,,,,
2004Q4,423,2.0,131460.0,132017.0,132770.0,133272.0,133776.0,134281.0,131309.0,133525.0
2004Q4,426,2.0,131460.0,131700.0,132200.0,132700.0,132900.0,133000.0,131200.0,132700.0
2004Q4,428,2.0,131521.0,132191.0,132782.0,133363.0,133958.0,134483.0,131301.0,133646.0
2004Q4,429,2.0,131521.0,132201.0,132766.0,133266.0,133749.0,134228.0,131303.0,133502.0
2004Q4,433,2.0,131521.0,132182.0,132497.0,132855.0,133289.0,133746.0,131299.0,133097.0
2004Q4,446,2.0,131500.0,132200.0,132800.0,133400.0,134000.0,134500.0,131300.0,133700.0
2004Q4,448,2.0,131521.0,132159.0,132645.0,133121.0,133547.0,134012.0,131293.0,133332.0
2004Q4,456,1.0,,,,,,,,
2004Q4,472,2.0,131460.0,131794.0,132184.0,132669.0,132992.0,133302.0,131186.0,132787.0
2004Q4,483,3.0,131521.0,132174.0,132895.0,133620.0,134349.0,135082.0,131297.0,133986.0
2004Q4,484,2.0,131460.0,131965.0,132427.0,132907.0,133422.0,133956.0,131244.0,133178.0
2004Q4,497,1.0,,,,,,,,
